x;y
0;0.0
1;841.4709848078965
2;909.2974268256817
3;141.12000805986722
4;-756.8024953079282
5;-958.9242746631385
6;-279.4154981989259
7;656.9865987187891
8;989.3582466233818
9;412.1184852417566
10;-544.0211108893698
11;-999.9902065507034
12;-536.5729180004349
13;420.1670368266409
14;990.6073556948703
15;650.2878401571169
16;-287.9033166650653
17;-961.3974918795568
18;-750.987246771676
19;149.87720966295234
20;912.9452507276277
21;836.655638536056
22;-8.851309290403876
23;-846.2204041751706
24;-905.5783620066239
25;-132.35175009777302
26;762.5584504796027
27;956.375928404503
28;270.90578830786905
29;-663.6338842129676
30;-988.0316240928619
31;-404.037645323065
32;551.4266812416906
33;999.9118601072672
34;529.0826861200238
35;-428.18266949615105
36;-991.7788534431157
37;-643.5381333569995
38;296.3685787093853
39;963.7953862840878
40;745.1131604793488
41;-158.62266880470898
42;-916.5215479156337
43;-831.7747426285983
44;17.701925105413576
45;850.9035245341184
46;901.7883476488092
47;123.573122745224
48;-768.2546613236668
49;-953.7526527594719
50;-262.37485370392875
51;670.2291758433747
52;986.6275920404853
53;395.92515018183417
54;-558.7890488516163
55;-999.7551733586198
56;-521.5510020869118
57;436.1647552478249
58;992.8726480845371
59;636.7380071391378
60;-304.81062110221666
61;-966.117770008393
62;-739.1806966492228
63;167.35570030280692
64;920.0260381967906
65;826.8286794901035
66;-26.551154023966795
67;-855.5199789753223
68;-897.9276806892913
69;-114.78481378318722
70;773.8906815578891
71;951.0546532543747
72;253.82336276203625
73;-676.7719568873076
74;-985.1462604682474
75;-387.78163540943046
76;566.1076368981803
77;999.5201585807313
78;513.9784559875352
79;-444.11266870750836
80;-993.8886539233753
81;-629.8879942744538
82;313.22878243308514
83;968.3644611001854
84;733.1903200732922
85;-176.07561994858708
86;-923.4584470040597
87;-821.8178366308225
88;35.39830273366068
89;860.0694058124533
90;893.9966636005579
91;105.98751175115684
92;-779.4660696158047
93;-948.2821412699473
94;-245.25198546765435
95;683.261714736121
96;983.5877454343449
97;379.6077390275217
98;-573.381871990423
99;-999.2068341863537
100;-506.36564110975877
101;452.0257871783506
102;994.8267913584064
103;622.9886314423488
104;-321.62240316253093
105;-970.5352835374847
106;-727.1425000808525
107;184.78174456066745
108;926.818505417785
109;816.742606636317
110;-44.24267808507096
111;-864.5514486106083
112;-889.9956043668334
113;-97.18190589320902
114;784.9803886813105
115;945.4353340247703
116;236.66139336428606
117;-689.697940935389
118;-981.9521690440836
119;-371.4041014380902
120;580.6111842123142
121;998.8152247235795
122;498.7131538963941
123;-459.90349068959125
124;-995.6869868891795
125;-616.0404591886564
126;329.990825673782
127;972.630067242408
128;721.0377105017316
129;-193.47339203846846
130;-930.1059501867618
131;-811.6033871367005
132;53.08358714605824
133;868.9657562142356
134;885.9248164599484
135;88.36868610400144
136;-790.4332067228887
137;-942.5144545582509
138;-228.0522595008612
139;696.0801312247415
140;980.2396594403116
141;363.171365373259
142;-587.7950071674065
143;-998.3453608739179
144;-491.02159389846935
145;467.7451620451334
146;996.4691731217738
147;609.0440218832924
148;-338.3333943242765
149;-974.6486480944947
150;-714.8764296291646
151;202.14988141565362
152;933.320523748862
153;806.4005807754862
154;-61.920337256057316
155;-873.3119827746476
156;-881.7846188147811
157;-79.5485428747221
158;795.8240965274553
159;939.5197317131483
160;219.42525837900473
161;-702.4077855773711
162;-978.4503507933796
163;-354.91017584493534
164;594.9327780232086
165;997.7972794498908
166;483.29156372825656
167;-475.55018687189875
168;-997.1732887740799
169;-601.9998676776046
170;346.6494554970303
171;976.5908679435657
172;708.6591401823226
173;-210.81053291348132
174;-936.4619742512133
175;-801.1345951780407
176;70.75223608034517
177;877.5897877771157
178;877.5753358042688
179;70.72216723899125
180;-801.1526357338305
181;-936.4514001176441
182;-210.78106590019152
183;708.6804082392084
184;976.5843832906294
185;346.621180094276
186;-602.0239375552833
187;-997.171023392149
188;-475.52366901205835
189;483.3179536679626
190;997.7992786806003
191;594.908548461427
192;-354.9383576518463
193;-978.4565746221131
194;-702.3863292684921
195;219.45466799406364
196;939.5300555699313
197;795.805842919647
198;-79.57859166428352
199;-881.7988360675502
200;-873.2972972139946
201;-61.89025071872073
202;806.4184068658303
203;933.3097001669604
204;202.1203593127912
205;-714.8975077677643
206;-974.64190312541
207;-338.3050275409778
208;609.0679301910603
209;996.4666417661078
210;467.71851834275895
211;-491.047853850463
212;-998.3470937967718
213;-587.7706198198406
214;363.1994513763607
215;980.2456219572225
216;696.0584883449114
217;-228.08160941352784
218;-942.5245273294025
219;-790.4147414931815
220;88.3987124875315
221;885.9387978787574
222;868.9508382163493
223;53.05348526993529
224;-811.6209973649744
225;-930.0948780045254
226;-193.4438171590079
227;721.0585970706318
228;972.6230624856244
229;329.9623697323973
230;-616.0642040533645
231;-995.6841897581032
232;-459.8767232321427
233;498.73928180328124
234;998.8166912028082
235;580.5866409896447
236;-371.43208943692264
237;-981.9578697820255
238;-689.6761131802671
239;236.69068127507668
240;945.4451549211168
241;784.9617132764033
242;-97.21190751822432
243;-890.0093488562771
244;-864.5362993442719
245;-44.21256322855966
246;816.7599996228086
247;926.8071855026884
248;184.752119221718
249;-727.163193443649
250;-970.5280195418053
251;-321.5938602925038
252;623.012211003653
253;994.8237286710673
254;451.9988980629834
255;-506.3916349244909
256;-999.2080341070628
257;-573.3571748155426
258;379.63562682930313
259;983.5931839466808
260;683.2397038158507
261;-245.28120908194285
262;-948.2917095220488
263;-779.4471854988634
264;106.01748626711377
265;894.0101700837943
266;860.0540264645697
267;35.36817725617605
268;-821.8350110128397
269;-923.4468802429867
270;-176.0459464712114
271;733.2108186087175
272;968.3569384347242
273;313.2001548706699
274;-629.9114066849613
275;-993.8853259197261
276;-444.0856600409099
277;514.0043136735694
278;999.52109184891
279;566.0827877060442
280;-387.80942082922945
281;-985.1514363288851
282;-676.7497645263835
283;253.852519790234
284;951.0639681125854
285;773.8715902084317
286;-114.81475884166603
287;-897.9409481081248
288;-855.5043707508207
289;-26.521020285755952
290;826.8456339220814
291;920.0142254959645
292;167.32598101183925
293;-739.200998751274
294;-966.1099892625297
295;-304.78191109030297
296;636.7612505645516
297;992.869055025318
298;436.13762914604877
299;-521.5767216183705
300;-999.7558399011494
301;-558.764049589089
302;395.9528310427406
303;986.6325048439105
304;670.2068037805061
305;-262.4039418616639
306;-953.7617134939987
307;-768.2353642374472
308;123.60303600011291
309;901.8013749637746
310;850.8876886558596
311;17.67178546737087
312;-831.7914757822044
313;-916.5094902005468
314;-158.59290602857283
315;745.1332645574126
316;963.787348067422
317;296.3397884973224
318;-643.5612059762618
319;-991.7749956098327
320;-428.15542808445156
321;529.1082654818533
322;999.9122598719259
323;551.401533867395
324;-404.0652194563607
325;-988.0362734541701
326;-663.6113342009432
327;270.93480531616547
328;956.3847343054626
329;762.5389491684939
330;-132.38162920545193
331;-905.5911481970674
332;-846.2043418838514
333;-8.821166113885877
334;836.6721491002946
335;912.9329489429682
336;149.84740573347818
337;-751.0071512506543
338;-961.3891968218608
339;-287.87444850848607
340;650.3107401625525
341;990.6032333897738
342;420.1396822393068
343;-536.5983551885637
344;-999.9903395061709
345;-543.9958173735323
346;412.14595048708503
347;989.3626321783087
348;656.9638725243398
349;-279.44444178438204
350;-958.9328250406131
351;-756.7827912998033
352;141.14985067939136
353;909.3099708898409
354;841.4546973619526
355;-0.03014435335948845
356;-841.4872714892108
357;-909.2848819352603
358;-141.09016531210986
359;756.8221986283603
360;958.9157234143065
361;279.38655435956986
362;-657.0093243162465
363;-989.3538601694428
364;-412.0910196219434
365;544.0464039108651
366;999.9900726865629
367;536.5474803247321
368;-420.1943910321768
369;-990.6114770998198
370;-650.2649395607763
371;287.93218456003194
372;961.4057860636483
373;750.9673416102893
374;-149.90701345623575
375;-912.9575516827102
376;-836.6391272115635
377;8.881452458878849
378;846.2364656975445
379;905.5655749932976
380;132.32187086982847
381;-762.5779510977885
382;-956.3671216345017
383;-270.8767710534054
384;663.6564336219595
385;988.0269738337469
386;404.0100708226276
387;-551.4518281149146
388;-999.9114594340064
389;-529.0571062774264
390;428.20991051876854
391;991.7827103751873
392;643.5150601529656
393;-296.39736865214337
394;-963.8034236249698
395;-745.0930557242141
396;158.65243143670756
397;916.533604797894
398;831.7580087191733
399;-17.732064727370865
400;-850.9193596391765
401;-901.7753195144049
402;-123.54320937804643
403;768.2739577117871
404;953.743591158287
405;262.3457653077784
406;-670.2515472972182
407;-986.6226783405293
408;-395.89746896115764
409;558.8140476063818
410;999.7545059076306
411;521.5252820815292
412;-436.19188095326604
413;-992.8762402415507
414;-636.7147631351318
415;304.83933083715453
416;966.1255498763624
417;739.1603938754915
418;-167.3854194417015
419;-920.0378500616057
420;-826.8117243068011
421;26.58128773805108
422;855.5355864224282
423;897.9144124545271
424;114.7548686204055
425;-773.909772204126
426;-951.0453375319576
427;-253.7942055031938
428;676.7941486332612
429;985.1410837124249
430;387.75384963726117
431;-566.1324855759045
432;-999.5192244043064
433;-513.9525978344582
434;444.13967697054966
435;993.8919810238954
436;629.8645812915785
437;-313.2574097108751
438;-968.3719828857112
439;-733.16982087163
440;176.105293265966
441;923.4700129260028
442;821.8006615020342
443;-35.42842817897952
444;-860.0847843788071
445;-893.9831563049628
446;-105.95753713889097
447;779.4849530244592
448;948.2725721561587
449;245.22276163050972
450;-683.2837250355236
451;-983.5823060282404
452;-379.5798508807975
453;573.4065686442813
454;999.2056333576834
455;506.3396468349013
456;-452.05267588297
457;-994.8298531417643
458;-622.9650513149461
459;321.6509457403056
460;970.5425466512561
461;727.1218060573149
462;-184.81136973170905
463;-926.8298244906982
464;-816.725212907666
465;44.27279290137974
466;864.5665970913423
467;889.9818590686665
468;97.15190417988626
469;-784.9990633729202
470;-945.4255122693237
471;-236.6321052384454
472;689.719768063795
473;981.9464674138593
474;371.3761131017696
475;-580.635726907393
476;-998.8137573367454
477;-498.6870255363352
478;459.93025772913376
479;995.6897831154927
480;616.0167137641636
481;-330.0192813153101
482;-972.6370711153801
483;-721.0168232776373
484;193.50296674212325
485;930.1170215238276
486;811.585776170937
487;-53.1136889739451
488;-868.9806734225085
489;-885.9108342361154
490;-88.33865964017234
491;790.4516712343436
492;942.5043809306535
493;228.02290938096752
494;-696.1017734720562
495;-980.2336960326743
496;-363.14327904015005
497;587.8193939808535
498;998.3436270438855
499;490.99533350029316
500;-467.77180532247615
501;-996.4717035719659
502;-609.0201130220971
503;338.36176080013774
504;974.6553921779338
505;714.8553508409695
506;-202.17940333482605
507;-933.331346482672
508;-806.3827539523804
509;61.950423737128
510;873.3266675417377
511;881.7704007607504
512;79.51849401287635
513;-795.8423494121123
514;-939.5094070026404
515;-219.39584856455807
516;702.4292412479847
517;978.4441260755459
518;354.8819937155239
519;-594.9570070443855
520;-997.7952793125008
521;-483.265173349392
522;475.5767042996153
523;997.1755532498971
524;601.9757972528995
525;-346.6777305847905
526;-976.5973517090914
527;-708.6378714814911
528;210.83999973521134
529;936.4725475338364
530;801.1165538942744
531;-70.78230485740781
532;-877.6042389525124
533;-877.5608830339851
534;-70.69209833337335
535;801.1706755616273
536;936.4408251331382
537;210.75159869536878
538;-708.7016756521291
539;-976.5778977502883
540;-346.5929043765533
541;602.0480068859135
542;997.1687571041068
543;475.49715072011804
544;-483.34434316848643
545;-997.8012770046274
546;-594.8843183590627
547;354.9665391362312
548;978.4627975617406
549;702.3648723213673
550;-219.484077409708
551;-939.5403785729803
552;-795.7875885887045
553;79.6086403815333
554;881.8130525190443
555;873.2826108597919
556;61.86016412514558
557;-806.4362322233966
558;-933.2988757369772
559;-202.0908370262657
560;714.9185852567496
561;974.6351572706857
562;338.27666045026746
563;-609.0918379453792
564;-996.4641095049708
565;-467.69187421537714
566;491.0741133562503
567;998.3488258124456
568;587.746231938178
569;-363.22753704942954
570;-980.251583583402
571;-696.0368448325855
572;228.11095911894085
573;942.5345992440989
574;790.3962755452384
575;-88.42873879073524
576;-885.9527784925298
577;-868.9359194288628
578;-53.02338334560358
579;811.638606855743
580;930.0838049771285
581;193.41424210376837
582;-721.0794829843192
583;-972.6160568450356
584;-329.9339134911817
585;616.087948358266
586;995.6813917222668
587;459.8499553568124
588;-498.76540925697304
589;-998.8181567744302
590;-580.5620972394064
591;371.46007709824136
592;981.9635696276799
593;689.6542847984487
594;-236.71996897079077
595;-945.4549749583542
596;-784.9430371582154
597;97.24190905490492
598;890.0230925369855
599;864.521149292347
600;44.182448331873196
601;-816.777391867125
602;-926.7958647454187
603;-184.72249371488758
604;727.1838861456853
605;970.5207546642247
606;321.5653171302501
607;-623.0357899988371
608;-994.8206650797497
609;-451.972008536893
610;506.417628279074
611;999.2092331198094
612;573.332477119663
613;-379.66351428611654
614;-983.5986215652433
615;-683.2176922747329
616;245.31043247334875
617;948.3012769124547
618;779.4283006736524
619;-106.04746068673451
620;-894.0236757546595
621;-860.0386463351707
622;-35.338051746552985
623;821.8521846480703
624;923.435312642794
625;176.01627283386594
626;-733.2313164778873
627;-968.3494148893343
628;-313.17152702365524
629;629.9348185230797
630;993.8819970129513
631;444.0586509707787
632;-514.030170892537
633;-999.522024208842
634;-566.0579379995188
635;387.83720589663307
636;985.1566112943334
637;676.7275715505089
638;-253.8816765877605
639;-951.0732821065815
640;-773.852498155771
641;114.84470379581474
642;897.9542147110153
643;855.4887617489377
644;26.490886523445937
645;-826.8625876027196
646;-920.002411959138
647;-167.2962615688254
648;739.2213001816265
649;966.1022076387795
650;304.75320080143933
651;-636.7844934113518
652;-992.8654610638965
653;-436.11050264796216
654;521.6024406758817
655;999.756505535219
656;558.7390498188232
657;-395.9805115438519
658;-986.6374167508005
659;-670.1844311086327
660;262.43302978095727
661;953.7707733618595
662;768.2160664531459
663;-123.63294914268596
664;-901.8144014592891
665;-850.8718520044144
666;-17.64164581327013
667;831.8082081799766
668;916.4974316526442
669;158.56314310832613
670;-745.1533679583873
671;-963.7793089749802
672;-296.3109980159809
673;643.5842780107317
674;991.7711368753413
675;428.12818628369496
676;-529.1338443628916
677;-999.9126587279824
678;-551.3763859920506
679;404.09279322248955
680;988.0409219176677
681;663.5887835859072
682;-270.9638220782684
683;-956.3935393373727
684;-762.5194471644794
685;132.41150819283803
686;905.6039335646163
687;846.1882788236015
688;8.791022929352243
689;-836.6886589042641
690;-912.920646328743
691;-149.8176016678404
692;751.0270550472056
693;961.3809008905675
694;287.84558009032054
695;-650.3336395770626
696;-990.5991101845337
697;-420.1123272701994
698;536.6237918890952
699;999.990471552965
700;543.9705233633756
701;-412.1734153579038
702;-989.3670168342196
703;-656.941145732919
704;279.47338511591204
705;958.9413745467228
706;756.7630866040034
707;-141.1796931706552
